id,decision,friendly_name,aasm_state,identifier,override,approved_at
17529,deny,Email address is restricted,approved,CB0000346,1,2015-02-06 12:08:18
17530,deny,Email address is restricted,approved,CB0000347,1,2015-02-06 12:08:18
17531,deny,Email address is restricted,approved,CB0000348,1,2015-02-06 12:08:18
17532,deny,Email address is restricted,approved,CB0000349,1,2015-02-06 12:08:18
17533,deny,Email address is restricted,approved,CB0000350,1,2015-02-06 12:08:18
17534,deny,Email address is restricted,approved,CB0000351,1,2015-02-06 12:08:18
17535,deny,Email address is restricted,approved,CB0000352,1,2015-02-06 12:08:18
17536,deny,Email address is restricted,approved,CB0000353,1,2015-02-06 12:08:18
17537,deny,Email address is restricted,approved,CB0000354,1,2015-02-06 12:08:19
17538,deny,Email address is restricted,approved,CB0000355,1,2015-02-06 12:08:19
17539,deny,Email address is restricted,approved,CB0000356,1,2015-02-06 12:08:19
17540,deny,Email address is restricted,approved,CB0000357,1,2015-02-06 12:08:19
17541,deny,Email address is restricted,approved,CB0000358,1,2015-02-06 12:08:19
17542,deny,Email address is restricted,approved,CB0000359,1,2015-02-06 12:08:19
17543,deny,Email address is restricted,approved,CB0000360,1,2015-02-06 12:08:19
17544,deny,Email address is restricted,approved,CB0000361,1,2015-02-06 12:08:19
17545,deny,Email address is restricted,approved,CB0000362,1,2015-02-06 12:08:19
17546,deny,Email address is restricted,approved,CB0000363,1,2015-02-06 12:08:19
17547,deny,Email address is restricted,approved,CB0000364,1,2015-02-06 12:08:19
17548,deny,Email address is restricted,approved,CB0000365,1,2015-02-06 12:08:19
17549,deny,Email address is restricted,approved,CB0000366,1,2015-02-06 12:08:19
17550,deny,Email address is restricted,approved,CB0000367,1,2015-02-06 12:08:19
17551,deny,Email address is restricted,approved,CB0000368,1,2015-02-06 12:08:19
17552,deny,Email address is restricted,approved,CB0000369,1,2015-02-06 12:08:19
17553,deny,Email address is restricted,approved,CB0000370,1,2015-02-06 12:08:19
17554,deny,Email address is restricted,approved,CB0000371,1,2015-02-06 12:08:19
17555,deny,Email address is restricted,approved,CB0000372,1,2015-02-06 12:08:19
17556,deny,Email address is restricted,approved,CB0000373,1,2015-02-06 12:08:19
17557,deny,Email address is restricted,approved,CB0000374,1,2015-02-06 12:08:19
17558,deny,Email address is restricted,approved,CB0000375,1,2015-02-06 12:08:20
17559,deny,Email address is restricted,approved,CB0000376,1,2015-02-06 12:08:20
17560,deny,Email address is restricted,approved,CB0000377,1,2015-02-06 12:08:20
17561,deny,Email address is restricted,approved,CB0000378,1,2015-02-06 12:08:20
17562,deny,Email address is restricted,approved,CB0000379,1,2015-02-06 12:08:20
17563,deny,Email address is restricted,approved,CB0000380,1,2015-02-06 12:08:20
17564,deny,Email address is restricted,approved,CB0000381,1,2015-02-06 12:08:20
17565,deny,Email address is restricted,approved,CB0000382,1,2015-02-06 12:08:20
17566,deny,Email address is restricted,approved,CB0000383,1,2015-02-06 12:08:20
17567,deny,Email address is restricted,approved,CB0000384,1,2015-02-06 12:08:20
17568,deny,Email address is restricted,approved,CB0000385,1,2015-02-06 12:08:20
17569,deny,Email address is restricted,approved,CB0000386,1,2015-02-06 12:08:20
17570,deny,Email address is restricted,approved,CB0000387,1,2015-02-06 12:08:20
17571,deny,Email address is restricted,approved,CB0000388,1,2015-02-06 12:08:20
17572,deny,Email address is restricted,approved,CB0000389,1,2015-02-06 12:08:20
17573,deny,Email address is restricted,approved,CB0000390,1,2015-02-06 12:08:20
17574,deny,Email address is restricted,approved,CB0000391,1,2015-02-06 12:08:20
17575,deny,Email address is restricted,approved,CB0000392,1,2015-02-06 12:08:20
17576,deny,Email address is restricted,approved,CB0000393,1,2015-02-06 12:08:20
17577,deny,Email address is restricted,approved,CB0000394,1,2015-02-06 12:08:21
17578,deny,Email address is restricted,approved,CB0000395,1,2015-02-06 12:08:21
17579,deny,Email address is restricted,approved,CB0000396,1,2015-02-06 12:08:21
17580,deny,Email address is restricted,approved,CB0000397,1,2015-02-06 12:08:21
17581,deny,Email address is restricted,approved,CB0000398,1,2015-02-06 12:08:21
17582,deny,Email address is restricted,approved,CB0000399,1,2015-02-06 12:08:21
17583,deny,Email address is restricted,approved,CB0000400,1,2015-02-06 12:08:21
17584,deny,Email address is restricted,approved,CB0000401,1,2015-02-06 12:08:21
17585,deny,Email address is restricted,approved,CB0000402,1,2015-02-06 12:08:21
17586,deny,Email address is restricted,approved,CB0000403,1,2015-02-06 12:08:21
17587,deny,Email address is restricted,approved,CB0000404,1,2015-02-06 12:08:21
17588,deny,Email address is restricted,approved,CB0000405,1,2015-02-06 12:08:21
17589,deny,Email address is restricted,approved,CB0000406,1,2015-02-06 12:08:21
17590,deny,Email address is restricted,approved,CB0000407,1,2015-02-06 12:08:21
17591,deny,Email address is restricted,approved,CB0000408,1,2015-02-06 12:08:21
17592,deny,Email address is restricted,approved,CB0000409,1,2015-02-06 12:08:21
17593,deny,Email address is restricted,approved,CB0000410,1,2015-02-06 12:08:21
17594,deny,Email address is restricted,approved,CB0000411,1,2015-02-06 12:08:21
17595,deny,Email address is restricted,approved,CB0000412,1,2015-02-06 12:08:21
17596,deny,Email address is restricted,approved,CB0000413,1,2015-02-06 12:08:21
17597,deny,Email address is restricted,approved,CB0000414,1,2015-02-06 12:08:22
17598,deny,Email address is restricted,approved,CB0000415,1,2015-02-06 12:08:22
17599,deny,Email address is restricted,approved,CB0000416,1,2015-02-06 12:08:22
17600,deny,Email address is restricted,approved,CB0000417,1,2015-02-06 12:08:22
17601,deny,Email address is restricted,approved,CB0000418,1,2015-02-06 12:08:22
17602,deny,Email address is restricted,approved,CB0000419,1,2015-02-06 12:08:22
17603,deny,Email address is restricted,approved,CB0000420,1,2015-02-06 12:08:22
17604,deny,Email address is restricted,approved,CB0000421,1,2015-02-06 12:08:22
17605,deny,Email address is restricted,approved,CB0000422,1,2015-02-06 12:08:22
17606,deny,Email address is restricted,approved,CB0000423,1,2015-02-06 12:08:22
17607,deny,Email address is restricted,approved,CB0000424,1,2015-02-06 12:08:22
17608,deny,Email address is restricted,approved,CB0000425,1,2015-02-06 12:08:22
17609,deny,Email address is restricted,approved,CB0000426,1,2015-02-06 12:08:22
17610,deny,Email address is restricted,approved,CB0000427,1,2015-02-06 12:08:22
17611,deny,Email address is restricted,approved,CB0000428,1,2015-02-06 12:08:22
17612,deny,Email address is restricted,approved,CB0000429,1,2015-02-06 12:08:22
17613,deny,Email address is restricted,approved,CB0000430,1,2015-02-06 12:08:22
17614,deny,Email address is restricted,approved,CB0000431,1,2015-02-06 12:08:22
17615,deny,Email address is restricted,approved,CB0000432,1,2015-02-06 12:08:22
17616,deny,Email address is restricted,approved,CB0000433,1,2015-02-06 12:08:22
17617,deny,Email address is restricted,approved,CB0000434,1,2015-02-06 12:08:23
17618,deny,Email address is restricted,approved,CB0000435,1,2015-02-06 12:08:23
17619,deny,Email address is restricted,approved,CB0000436,1,2015-02-06 12:08:23
17620,deny,Email address is restricted,approved,CB0000437,1,2015-02-06 12:08:23
17621,deny,Email address is restricted,approved,CB0000438,1,2015-02-06 12:08:23
17622,deny,Email address is restricted,approved,CB0000439,1,2015-02-06 12:08:23
17623,deny,Email address is restricted,approved,CB0000440,1,2015-02-06 12:08:23
17624,deny,Email address is restricted,approved,CB0000441,1,2015-02-06 12:08:23
17625,deny,Email address is restricted,approved,CB0000442,1,2015-02-06 12:08:23
17626,deny,Email address is restricted,approved,CB0000443,1,2015-02-06 12:08:23
17627,deny,Email address is restricted,approved,CB0000444,1,2015-02-06 12:08:23
17628,deny,Email address is restricted,approved,CB0000445,1,2015-02-06 12:08:23
17629,deny,Email address is restricted,approved,CB0000446,1,2015-02-06 12:08:23
17630,deny,Email address is restricted,approved,CB0000447,1,2015-02-06 12:08:23
17631,deny,Email address is restricted,approved,CB0000448,1,2015-02-06 12:08:23
17632,deny,Email address is restricted,approved,CB0000449,1,2015-02-06 12:08:23
17633,deny,Email address is restricted,approved,CB0000450,1,2015-02-06 12:08:23
17634,deny,Email address is restricted,approved,CB0000451,1,2015-02-06 12:08:23
17635,deny,Email address is restricted,approved,CB0000452,1,2015-02-06 12:08:23
17636,deny,Email address is restricted,approved,CB0000453,1,2015-02-06 12:08:24
17637,deny,Email address is restricted,approved,CB0000454,1,2015-02-06 12:08:24
17638,deny,Email address is restricted,approved,CB0000455,1,2015-02-06 12:08:24
17639,deny,Email address is restricted,approved,CB0000456,1,2015-02-06 12:08:24
17640,deny,Email address is restricted,approved,CB0000457,1,2015-02-06 12:08:24
17641,deny,Email address is restricted,approved,CB0000458,1,2015-02-06 12:08:24
17642,deny,Email address is restricted,approved,CB0000459,1,2015-02-06 12:08:24
17643,deny,Email address is restricted,approved,CB0000460,1,2015-02-06 12:08:24
17644,deny,Email address is restricted,approved,CB0000461,1,2015-02-06 12:08:24
17645,deny,Email address is restricted,approved,CB0000462,1,2015-02-06 12:08:24
17646,deny,Email address is restricted,approved,CB0000463,1,2015-02-06 12:08:24
17647,deny,Email address is restricted,approved,CB0000464,1,2015-02-06 12:08:24
17648,deny,Email address is restricted,approved,CB0000465,1,2015-02-06 12:08:24
17649,deny,Email address is restricted,approved,CB0000466,1,2015-02-06 12:08:24
17650,deny,Email address is restricted,approved,CB0000467,1,2015-02-06 12:08:24
17651,deny,Email address is restricted,approved,CB0000468,1,2015-02-06 12:08:24
17652,deny,Email address is restricted,approved,CB0000469,1,2015-02-06 12:08:24
17653,deny,Email address is restricted,approved,CB0000470,1,2015-02-06 12:08:24
17654,deny,Email address is restricted,approved,CB0000471,1,2015-02-06 12:08:24
17655,deny,Email address is restricted,approved,CB0000472,1,2015-02-06 12:08:24
17656,deny,Email address is restricted,approved,CB0000473,1,2015-02-06 12:08:25
17657,deny,Email address is restricted,approved,CB0000474,1,2015-02-06 12:08:25
17658,deny,Email address is restricted,approved,CB0000475,1,2015-02-06 12:08:25
17659,deny,Email address is restricted,approved,CB0000476,1,2015-02-06 12:08:25
17660,deny,Email address is restricted,approved,CB0000477,1,2015-02-06 12:08:25
17661,deny,Email address is restricted,approved,CB0000478,1,2015-02-06 12:08:25
17662,deny,Email address is restricted,approved,CB0000479,1,2015-02-06 12:08:25
17663,deny,Email address is restricted,approved,CB0000480,1,2015-02-06 12:08:25
17664,deny,Email address is restricted,approved,CB0000481,1,2015-02-06 12:08:25
17665,deny,Email address is restricted,approved,CB0000482,1,2015-02-06 12:08:25
17666,deny,Email address is restricted,approved,CB0000483,1,2015-02-06 12:08:25
17667,deny,Email address is restricted,approved,CB0000484,1,2015-02-06 12:08:25
17668,deny,Email address is restricted,approved,CB0000485,1,2015-02-06 12:08:25
17669,deny,Email address is restricted,approved_delete_requested,CB0000486,1,2015-02-06 12:08:25
17670,deny,Email address is restricted,approved,CB0000487,1,2015-02-06 12:08:25
17671,deny,Email address is restricted,approved,CB0000488,1,2015-02-06 12:08:25
17672,deny,Email address is restricted,approved,CB0000489,1,2015-02-06 12:08:25
17673,deny,Email address is restricted,approved,CB0000490,1,2015-02-06 12:08:25
17674,deny,Email address is restricted,approved,CB0000491,1,2015-02-06 12:08:25
17675,deny,Email address is restricted,approved,CB0000492,1,2015-02-06 12:08:25
17676,deny,Email address is restricted,approved,CB0000493,1,2015-02-06 12:08:26
17677,deny,Email address is restricted,approved,CB0000494,1,2015-02-06 12:08:26
17678,deny,Email address is restricted,approved,CB0000495,1,2015-02-06 12:08:26
17679,deny,Email address is restricted,approved,CB0000496,1,2015-02-06 12:08:26
17680,deny,Email address is restricted,approved,CB0000497,1,2015-02-06 12:08:26
17681,deny,Email address is restricted,approved,CB0000498,1,2015-02-06 12:08:26
17682,deny,Email address is restricted,approved,CB0000499,1,2015-02-06 12:08:26
17683,deny,Email address is restricted,approved,CB0000500,1,2015-02-06 12:08:26
17684,deny,Email address is restricted,approved,CB0000501,1,2015-02-06 12:08:26
17685,deny,Email address is restricted,approved,CB0000502,1,2015-02-06 12:08:26
17686,deny,Email address is restricted,approved,CB0000503,1,2015-02-06 12:08:26
17687,deny,Email address is restricted,approved,CB0000504,1,2015-02-06 12:08:26
17688,deny,Email address is restricted,approved,CB0000505,1,2015-02-06 12:08:26
17689,deny,Email address is restricted,approved,CB0000506,1,2015-02-06 12:08:26
17690,deny,Email address is restricted,approved,CB0000507,1,2015-02-06 12:08:26
17691,deny,Email address is restricted,approved,CB0000508,1,2015-02-06 12:08:26
17692,deny,Email address is restricted,approved,CB0000509,1,2015-02-06 12:08:26
17693,deny,Email address is restricted,approved,CB0000510,1,2015-02-06 12:08:26
17694,deny,Email address is restricted,approved,CB0000511,1,2015-02-06 12:08:26
17695,deny,Email address is restricted,approved,CB0000512,1,2015-02-06 12:08:27
17696,deny,Email address is restricted,approved,CB0000513,1,2015-02-06 12:08:27
17697,deny,Email address is restricted,approved,CB0000514,1,2015-02-06 12:08:27
17698,deny,Email address is restricted,approved,CB0000515,1,2015-02-06 12:08:27
17699,deny,Email address is restricted,approved,CB0000516,1,2015-02-06 12:08:27
17700,deny,Email address is restricted,approved,CB0000517,1,2015-02-06 12:08:27
17701,deny,Email address is restricted,approved,CB0000518,1,2015-02-06 12:08:27
17702,deny,Email address is restricted,approved,CB0000519,1,2015-02-06 12:08:27
17703,deny,Email address is restricted,approved,CB0000520,1,2015-02-06 12:08:27
17704,deny,Email address is restricted,approved,CB0000521,1,2015-02-06 12:08:27
17705,deny,Email address is restricted,approved,CB0000522,1,2015-02-06 12:08:27
17706,deny,Email address is restricted,approved,CB0000523,1,2015-02-06 12:08:27
17707,deny,Email address is restricted,approved,CB0000524,1,2015-02-06 12:08:27
17708,deny,Email address is restricted,approved,CB0000525,1,2015-02-06 12:08:27
17709,deny,Email address is restricted,approved,CB0000526,1,2015-02-06 12:08:27
17710,deny,Email address is restricted,approved,CB0000527,1,2015-02-06 12:08:27
17711,deny,Email address is restricted,approved,CB0000528,1,2015-02-06 12:08:27
17712,deny,Email address is restricted,approved,CB0000529,1,2015-02-06 12:08:28
17713,deny,Email address is restricted,approved,CB0000530,1,2015-02-06 12:08:28
